smiles,gap
CC#CC(O)C1(C)CN1,0.2657
C#CC1CC(N1)C#N,0.2571
CCc1[nH]c(=O)[nH]n1,0.2405
NC1C(=N)OCOC1=N,0.2556
CC(CO)CC#CC#N,0.2437
CC(CO)OCC(C)=O,0.2141
CN1CCCCOC1=O,0.2779
CNC(CCCO)C#N,0.2741
CC(O)C1=CCOC1=O,0.2213
CC1COC(O1)C=O,0.2092
CC1CN(C1)C(=O)N,0.2886
N=COCC1(CN1)C=O,0.2235
CC(O)CC(C)(C)C#C,0.314
CCOCCC1(CC1)C,0.3332
OC(C#C)C#CC1CC1,0.2546
CC1[NH2+]C1(C)CC([O-])=O,0.2727
c1nc(on1)CO,0.2519
CC(O)(C#C)C#N,0.2864
CC(O)(C=O)C(=O)CO,0.204
CCC(C)OCCC=O,0.2273
C#CCN1CCC1=O,0.2742
CC1=NC(OC=N)=CO1,0.2213
CC(C)(C)C(=O)OC,0.2807
CCC(=O)CC(O)CO,0.2305
NC1=NN(C=O)C(=N)O1,0.2061
NC(=[NH2+])[C-](OC=O)C#N,0.2018
CC(CO)C1=CC=CO1,0.2362
CCCc1c(cco1)C,0.2339
C1C(CC1=O)C=O,0.226
CC(OCC1CO1)C#N,0.2928
CC(O)C1=NC=C(N)N1,0.2326
CCC1CC(C)(C1)C=O,0.2279
CCn1c(ccn1)C#C,0.2118
CCC1(O)CC1C#C,0.2878
OC1CNC(C=O)=NC1,0.1705
OC1CC=C(C1)C#N,0.2226
CN(C)C(=O)N1CC1,0.2739
C#CC#CC(=O)C#N,0.1648
CC#Cc1c(cc[nH]1)C,0.1991
NC(=O)C(O)CC1CO1,0.2754
CC#CC1(NC1C)C#C,0.251
CC1(CNC1C=O)C#N,0.2076
OCCCC(O)CC=O,0.223
COC(=O)CC1NC1C,0.2643
CC1OC1(CC#N)C#C,0.2828
CC1CC(C)C1(C)O,0.3193
CNC(=N)c1cocn1,0.1937
CCC1(CCCC1)C,0.3669
CNC1CCC=C1C#N,0.1899
CC1(CCCC=O)CO1,0.2284
CC(O)(CNC=O)C=O,0.2093
CC(N1CC1C)C(C)=O,0.2235
O=C1CCCC(C1)C#N,0.2213
Cc1cn(c(=NC)o1)C,0.2117
COc1c(=O)cnon1,0.1723
CC1CC(=O)NC(=O)O1,0.2504
OC1CCCC(=O)OC1,0.2567
CC1(CC1)OC(=N)C#C,0.235
c1ncnc(n1)O,0.2238
CC1(CC1(O)CO)C#N,0.2979
CC(=O)OC=NCC#C,0.2465
CC(O)C(C)NC=O,0.2823
Cn1cc(cc1N)C#C,0.2085
CC1(CC1)C#CC#N,0.2274
c1(nc(=O)onn1)N,0.1688
CC(O)COC(=O)CN,0.2542
CC1(C)NC1C(O)C#N,0.2718
c1noc(=O)n1C(=O)N,0.236
CC(O)C(C)C(N)C#N,0.2728
CCN(CC1CN1)C=O,0.2712
CC1NC1(C)C(O)C#N,0.2562
C1C(=O)N(C=N1)CC#N,0.2342
Cc1c(ncc(n1)F)O,0.1879
O=CC1OCC(=C1)C#N,0.1834
CC(C)(C)C1=CCOC1,0.2492
CCC1CC(C)C(C)C1,0.3698
CC(NCCO)C#N,0.276
CC(C)C1C(C)N1C,0.2851
c1cc(c(=O)[nH]c1)C=O,0.159
CCC(CO)C(C)O,0.325
CC(CC=O)N1CC1,0.2155
[O-]C(=O)C1[NH2+]CC1C=O,0.2182
NC1=NC(=[NH2+])[N-]C=C1O,0.1877
Cc1c(c(on1)N)C#C,0.2158
COCCC1CC1O,0.3282
CC1CC(O)(C#N)C1C,0.2965
CN1C=CC(=O)C1=N,0.1457
Cc1c(ccnc1F)F,0.2345
CCCCCO,0.3427
c1nc(n(n1)CCO)N,0.2451
O=CC#CC#CC1CN1,0.1654
CCOCC(OC)C=O,0.2129
CC1(CCC1)C(=O)NC,0.2744
CCOCC#CC#C,0.2216
c1(nnon1)N(=O)=O,0.2004
c1cn[nH]c(=O)c1F,0.181
CC(C)COC(=N)C#C,0.2384
c1(nc(on1)N)C(=N)N,0.2063
OCC1(COC=N)CC1,0.267
CCC(C)(C#N)C(N)=O,0.2775
CN=C1CCNC(=O)O1,0.2592
CC1CCOCOC1C,0.331
CC#CC1CNC1=O,0.2645
CCC1CC1(C)CC#C,0.3102
c1c(n(nn1)C=O)C#N,0.1966
C1CC(=CC(=O)NC1)N,0.2056
CC1CC(C#N)C1C#C,0.2907
CC(=O)Oc1c[nH]nc1,0.233
COCC(=O)CCO,0.2349
C(C=O)OCC(=O)C=O,0.1334
OCC(CC1CO1)C#C,0.3106
C1C(=O)NC=CC(=O)N1,0.1973
OC(CC#N)(C=O)C#N,0.2272
C#Cc1c(nno1)N,0.1683
C#CCc1conn1,0.2305
CCC(C)C(=O)C#N,0.2076
CCN(C)C(C)C#N,0.2656
CC1CN(C1)C(=O)C#N,0.219
c1cnc(nc1CO)N,0.1986
CC(C#N)C(C=O)C=O,0.1964
Cc1ncc(cn1)OC,0.2022
COC(C#C)C(C)O,0.301
NC1=CC(=N)C=C(O)O1,0.2046
CCC[NH+](C)CC([O-])=O,0.2639
CC1OC(C#C)C1C#C,0.276
CC1=CCNC(=O)C1O,0.253
c1c(cc(cc1O)O)N,0.2259
CN1CCC=CCC1=O,0.2338
C1OC(=O)C(=O)O1,0.2104
CC1COC(=N1)C(C)=O,0.1968
CC1=CC(=N)OC=C1F,0.1623
CCOC1CC1C#C,0.279
CN=C1OC=CN=C1C,0.1641
[NH3+]C(CC1CC1)C([O-])=O,0.2674
C1CC(C1)NC(=N)C#N,0.2053
CN(C)C=O,0.2751
N=COCCC#CC#C,0.2302
CCC1COC(C)C=C1,0.262
CC(O)C#CC1CC1C,0.2726
CCCc1c(con1)C,0.2482
CC#CC1CN1CCO,0.2621
C1CC1CC(C=O)C=O,0.2016
CCC1OCC(C)C=C1,0.2639
CC1=C(COC1=N)C=O,0.1734
CCOC(CNC)C#N,0.2493
CCN1C(C)C1C(C)=O,0.2015
Cc1nc(no1)CC#N,0.2621
COc1[nH]nc(n1)N,0.2472
CCC(C)(C)C1CCO1,0.3167
c1cc(c(c(c1)F)F)N,0.2172
C#CC1C(C#C)C1C#C,0.2571
O=CNC(=O)CC1CO1,0.2165
CC(O)C1COC(C)=N1,0.2667
CCOCC1(C)CC1C,0.3329
C1CC(=O)C=C1CCO,0.193
C#CC(C#C)NC=O,0.2718
Cc1c[nH]nc1C#N,0.2351
CC1=CC(C#N)C(=O)C1,0.2215
OC1CNC(=O)NC1=O,0.2497
CC1(N)C(CO)OC1=O,0.2646
CC(O)(CCC=O)C#C,0.2292
CC1CCC(=N)OCO1,0.2853
CC1CNC(=N1)C#N,0.1986
O=CC1NC(C=C1)C#N,0.2007
Cc1cc(c([nH]1)N)C#C,0.2049
COC(=O)C1COC1,0.2505
COCC1CC=CC1,0.2648
CNc1c(cc[nH]1)C#C,0.2049
CC#CC1(O)CCC=C1,0.253
CCc1c(=O)[nH]ncn1,0.173
CNC1=C(N)ON=N1,0.168
CC1=CCCN(C1)C=O,0.257
C(#CC(=O)N)C#N,0.2009
CCc1ccccc1,0.241
c1c[nH]c(=O)nc1,0.1806
CC1NC(=O)N(C)C=C1,0.2171
CC(C)(CC#N)NC=O,0.2755
Cc1cnc(c(n1)N)N,0.1795
CC1N=COC1C(N)=O,0.2545
CC(C#N)C(O)C(N)=O,0.2726
C#CCNCC(=O)C#C,0.1687
Cc1c(cc[nH]1)N(=O)=O,0.1758
Cc1c(c(on1)N)NC,0.2257
CCC(C)C1=NC=CO1,0.2445
CCOC(C#C)C1CN1,0.2697
CC(C1CC[NH2+]1)C([O-])=O,0.2755
CCN(CCO)C(=O)N,0.2869
CC(O)C1C(C)NC1=O,0.2804
C(COC=O)C#CC#N,0.243
CNC(=O)C1CC(O)C1,0.2553
CCc1conc1N,0.2377
CCC(C1CN1)C(C)=O,0.2209
c1cc(c(c(c1)O)N)O,0.2182
CCNc1c(nno1)N,0.2
CC1OCCOC1(C)C,0.3136
C#CC1(CCC#N)CO1,0.2861
Cc1nc(co1)C(=N)N,0.21
C1COCC(=C1)C#N,0.2251
CC1C(C)C1(C)CC=O,0.2218
CC(C)(O)C(O)C#C,0.2946
CC1(CC1CCO)C#C,0.2936
C(=Nc1nc(on1)N)N,0.2125
C(C(=O)C(=O)N)OC=O,0.1753
CC1=CON=CC1=N,0.1819
CC1OCC(O)C1O,0.3121
CC1CN=C(CC#C)O1,0.2659
C[NH2+]CC(=N[O-])C(C)=O,0.1213
CC1=CCCCCOC1,0.2524
ON=C1COC(=N)OC1,0.2393
COc1cncnn1,0.1694
CC(CO)(CO)C=O,0.2184
CC1OCC1(O)CO,0.2958
N#CC1CC=CC1,0.2663
CC1OCC=CC(=N)O1,0.2135
CC(C#C)C(CO)C#N,0.2956
COC1(C)COC1CO,0.3044
C(C#CC=O)OCC#N,0.2046
COC1CC1(N)CC#N,0.2671
CCOC(C)(C)CC=O,0.2227
OCCC1COCC1O,0.3092
CC1(CO)OCC1=O,0.2193
CC1OC(=N)C1NC=O,0.2731
N=C1NN=C(C=C1)C#C,0.1492
NC1=C(N)C(=N)ON=C1,0.1529
COC(C)C1=CCOC1,0.2441
OC(C=O)C1(CC1)C#C,0.2096
CC(O)C(C)(CO)C#C,0.2941
OC1C(=O)COC1=O,0.2122
CCn1ccoc1=O,0.2358
C1C(CO1)(C(=O)CO)O,0.2281
CCCCOCC(C)O,0.3307
CC1COC(=O)OC1=N,0.2739
N=COCCC#C,0.2835
CC(C#C)C1OCCO1,0.3041
CC1(C(=NC)NC=N1)C,0.2233
CC1(OCCO1)CC#N,0.2982
CCC(O)CC#CC,0.2938
Cc1cc(cc(n1)C)F,0.2369
COCCC(OC)C#C,0.2863
C#Cc1cncn1C=O,0.1745
CNC(C)C(F)(F)F,0.3089
CCN=C1OCOC1C,0.274
c1cocc1C(=O)CO,0.2026
NC(=[NH2+])C(=N[O-])C1CO1,0.1376
NC1=C(F)C=COC1=N,0.1611
CC1CC(C)(C)OCO1,0.3363
CCN1CC1(CO)CO,0.281
CC(O)C1COC1C=O,0.2161
CN=C(C=O)OCC#C,0.1706
CC1C(C)C1OCC#C,0.2672
OCC(O)CC1CO1,0.317
CC1(C)OCCCC1O,0.3175
c1c([nH]c(n1)OC=O)N,0.2002
CC1(CC(=O)C1)CCO,0.2221
c1nn(c(=O)o1)C(=N)N,0.2249
CCOC(=N)C#N,0.2424
C(C=O)OC(=O)NC=O,0.2283
CC(C)C1OCC(C)O1,0.3382
CC1CC(=O)NC(C)=N1,0.2366
Cc1c([nH]nn1)C(=O)N,0.2141
CCC(=NO)CC#N,0.2551
CC1CC1(NC=O)C#C,0.2648
C#CCNC(=N)C=O,0.1732
c1cncnc1N(=O)=O,0.1776
CCC(=O)C1OC1(C)C,0.2209
OC(CC=O)C=O,0.2048
CCC1COC1COC,0.3133
Cn1c(cnn1)OC,0.2449
OCC1(CNC1=O)C#C,0.2623
CCOCC(C)C#N,0.3079
NC(C#N)C(=O)NC=O,0.2124
CCCC(CC#C)C#N,0.3049
CC1(CC1(C=O)C=O)C,0.2028
CNC(=O)C#CC#C,0.1986
CN=c1oc(no1)C=O,0.1553
CCC(C)OC1COC1,0.3127
CCCC1(CN1)C(N)=O,0.2648
COC1(C)CC1CC=O,0.2253
Cc1cnc(cn1)N,0.1823
COc1c[nH]c(=O)o1,0.2418
CC(=O)NCCC=O,0.2224
NC(=O)OC(C=O)C#C,0.2235
CCC(=O)CC#CCO,0.2284
CC(C#N)C1CCC1O,0.316
COC(=O)NC1CC1O,0.2925
OCC1CC(O)CC=C1,0.2652
Cc1c([nH]nc1NC)N,0.2332
CCCOC=NCC=O,0.2203
CC1CC(=O)CC1O,0.2203
CN=C1C(=CCO1)C#C,0.1881
CCC1(CO1)C(O)C#N,0.2855
CC1(C)[NH2+]C1CC([O-])=O,0.2755
CC1C(O)C1(O)C(C)=O,0.2252
Cn1c(c([nH]c1=O)O)N,0.2176
CC1CC1(C)OC(N)=O,0.3133
C#CCC1CC(O1)C#N,0.2678
COC(=N)N1C=CN=N1,0.2307
CNc1c(cc[nH]1)C=O,0.1783
[O-]C1=C(F)C=CNC1=[NH2+],0.1474
CCC(=O)C1CC(=O)C1,0.2239
N=C(C#N)N1CC=CC1,0.2052
C#CC1OCC=C1C#C,0.2086
Cn1ccoc(=O)c1=O,0.1765
CC1CC1C(C)(O)C#C,0.2977
CC1C(C)N1C(=N)C#N,0.2021
CC1(C)CC=CC1CO,0.2584
CC(C)(C)OCCOC,0.3233
N=C1OCC(=C1)C#N,0.1843
Cc1c[nH]c(nc1=O)O,0.2156
CNc1nc(co1)C#N,0.1971
c1c(ncnc1O)CO,0.2349
CN=c1c(ncc[nH]1)F,0.1545
OC1=CC(=N)NC(=O)O1,0.2198
CC(CC(N)C#N)C#N,0.2969
CC1C(C)=CCC1(C)O,0.2611
CCC1(CCO1)C#CC,0.277
C(CC(=O)N)C(=O)C#N,0.1809
CC1NC(=O)C=CC1O,0.2047
CNC(=O)CCCC#N,0.2757
CN(C)C(=N)C(=O)CO,0.1871
CNC(C#C)C(=O)C#N,0.1567
CC(=O)C1OCCC=C1,0.2124
CCC(CCO)C#CC,0.3002
COC(C=O)C1OC1C,0.2106
CC1(C)OC1CC#C,0.3083
C#Cc1c(nno1)CO,0.1961
CN=CN(C)C=O,0.236
CC(N)(C[NH3+])C([O-])=O,0.2677
CCC1CC(=N)NC1=O,0.2479
CC(=N)NC(=O)CC=O,0.2108
CC#CC(=NO)CC=O,0.1931
CCOCC(O)C#CC,0.2861
CCc1cc([nH]n1)O,0.258
CC(=O)CC1(C)CN1,0.2243
CN1C(CO)C1(C)C#C,0.2659
C#CC(CO)(C#N)C#N,0.2945
CC1OCC(=O)C=C1N,0.1913
c1c(c([nH]n1)C#N)CO,0.2153
c1cocc1CCC#N,0.2423
[O-]C(=O)CC1CCC[NH2+]1,0.2762
NCC(NCC#C)C#N,0.2628
O=CCC1CC1CC#C,0.2254
CC(C)C(C)(C)C1CO1,0.3399
OC1C(O)C(=O)CC1=O,0.1927
NC(=NCC[NH3+])C([O-])=O,0.1964
CC1CCCCCOC1,0.3189
OCC(=O)C1(CO1)C#N,0.2218
N=C(CC1CN1)OC=O,0.2241
CCC1(CO1)C(=O)NC,0.2657
CC1=NC=NOC1=N,0.171
O=C1CC(C#N)C1C#C,0.2107
CCC(CC#C)C#C,0.2978
COCC1COCCO1,0.3115
CCC1(O)CC1(C)C,0.3189
CC#CC1(CO1)C#CC,0.2516
CC(C#C)N1CC(O)C1,0.2705
CCC(C#CC)N1CC1,0.2831
CN=C1OC=NC(N)=N1,0.1805
Cn1c(n[nH]c1=O)CO,0.2256
OCC1CC(O1)C#C,0.2698
CN=C(C#N)OC1CC1,0.2219
CC#CC(CO)C#CC,0.2809
c1cnc(nc1F)C=O,0.1762
CC1=NOC=NC1=N,0.2057
CC1(CCCC1)C#N,0.3465
CCCOC(C)CC,0.3338
CC1(C)CC(C=C1)C#N,0.2633
COCC(O)C1(C)CN1,0.2989
CC1(C=O)N=CNC1=N,0.2092
CCC1CCN=COC1,0.2601
COC(C)(CO)CC#N,0.3019
CCC(C#C)C(C)(C)C,0.3118
CNC(=O)n1nnnn1,0.2175
CC(OCC#N)C1CC1,0.2926
N=C1N=COC=C1C#C,0.1852
CC1=C(CCCC1=O)N,0.192
OCC1CC(=O)NC1=N,0.2382
O=CC1OCC1C#C,0.2111
CC(C)Nc1ccon1,0.2215
CC(=N)OC(=O)NC=N,0.2368
CC1CC=CC1OC=O,0.2574
Cn1cc(cc1C#C)N,0.1815
CC1=CCC(=O)CC1=O,0.1898
CC1(CC(=N)O1)C#C,0.2795
COC1C(C)C1OC=O,0.2682
CC1C(O)C(C)C1C=O,0.2206
CNC(=O)N1CCC1=O,0.2417
CC(C)(CCCO)CO,0.3329
COC1(CN=CO1)C#N,0.2778
Cc1cnc([nH]1)CC=O,0.1685
CNc1cc(n[nH]1)C=O,0.1762
CC(=O)C1CC(=O)CN1,0.199
COc1nc[nH]n1,0.2474
Cn1c(=O)[nH]c(n1)OC,0.2528
CCC1CC(=O)C1C#C,0.2149
NC1COC(=N)NC1=N,0.2405
NC(=O)C1CC=CC1=O,0.1896
c1c(con1)C#CC=O,0.1837
c1c(=O)cc(oc1O)O,0.2116
c1cnnc(n1)N(=O)=O,0.1658
CN=C1OC=C(C)N=C1,0.1569
CC(C)(C)c1c[nH]cn1,0.2528
CCOC(=O)CNC,0.2403
OC1CC(=O)CC1=O,0.2004
OCC1(CN1)C#CC#C,0.2208
FC1=NC(=N)C=CO1,0.2132
CC(C)(CC(=O)N)C=O,0.2287
CCC#CCC(C)(C)O,0.289
CCC(C=O)C#CC#N,0.2087
CC1=C(C#C)C(=N)OC1,0.1925
CC(O)C(N)C#N,0.2983
CCC(C)C1CC=CC1,0.2649
CCC1CC(C)(O)C1,0.3255
CCC(C)(C#N)N1CC1,0.2819
CC1=CC(=N)C(C)=NO1,0.1893
C#CC(=O)C#CC=O,0.1852
COCC(O)CN1CC1,0.2884
CCC(O)C1(C)CC1O,0.3232
CC(=O)C1CC(O)C=C1,0.2119
CC(C)C(C)NC(N)=O,0.3011
CCc1cnn[nH]c1=O,0.1813
CNc1c[nH]nc1C=O,0.1679
c1c([nH]nc1N)CC=O,0.1747
CC(O)C(C)(N)C#N,0.2962
CC1(CO)CC=CC1O,0.2605
OC(C#C)C1CCC=C1,0.2553
c1cnc(c(c1F)F)O,0.2208
CC(OC(=O)CN)C#N,0.2508
c1c(cncc1O)N,0.1975
CC(C)C(O)CC#C,0.3051
CC1CCN=C(O1)C#N,0.2309
Cc1cn(c(n1)C#C)C,0.1981
CC(=O)OCCC#C,0.2827
C#CC1(CC1)CC=O,0.2188
OC1CC=C(C1)C#C,0.2098
c1cocc1CC#N,0.2421
CC1C(=O)CC=C1C,0.2226
COCC(=O)COC=N,0.2191
O=COC1COC=NC1,0.2596
OCCC1CCOC1,0.3154
CC1(NC1CC#N)C#N,0.2852
CC1=C(CN)NC(=N)O1,0.2167
CCCCc1cnn[nH]1,0.252
O=CC1COC1C#N,0.227
O=CCC1CC(C1)C#N,0.2271
C#Cc1cncoc1=O,0.1655
CCC(C)OCCC#C,0.3091
Cn1ccc(n1)CC#C,0.2559
CC(CO)OCCCO,0.328
C(C(CO)NC=O)O,0.2782
C#CCC1(CC#N)CN1,0.2844
CCC1=CCOCOC1,0.2507
CCCOC(C)CO,0.3347
Cc1c(n(cn1)C)C#N,0.2118
CC1C(OC=N)C1C#C,0.2621
CC(=O)CCC=O,0.2285
CCN=C1OC=CN=C1,0.16
C(CC(=O)C=O)CO,0.1565
CCC1(C)CCC=C1C,0.2595
CCC1(CC(=N)O1)C=O,0.2158
CC(O)C(N)=O,0.2786
CCCC(O)C(C)(C)O,0.3121
CC1CC=CC(CO)C1,0.2649
C#CCNCCC#N,0.2826
CCC#CC1(CN1)C#N,0.2524
c1cc([nH]c1)NCC=O,0.1721
CCCC(C)(O)C=O,0.2257
OC(C#N)C1CCCO1,0.2747
CCC(C)(C)CCC#N,0.3476
NC1C(O)C(=O)NC1=N,0.2251
CC1=CC=CC(=O)CC1,0.1658
CCCOC1CC1(C)C,0.3304
CC#CCC1=CCCC1,0.2581
CC#CC1CC(C)C=C1,0.2576
CCNc1[nH]nc(n1)O,0.2491
CC1OC1(C)C(N)=O,0.2635
OCC1C=CCOC1=N,0.2468
CCOC=NCC#CC,0.2687
c1([nH]c(=O)[nH]n1)C(=O)N,0.1915
N=C1NC(=O)C(O1)C#C,0.2519
CCC#CC(=O)C#C,0.1882
CC(C=O)C1=CON=C1,0.215
O=CCC(CC#C)C=O,0.2103
CC1CC(O)(C=O)C=C1,0.2132
CC(=O)C(=O)C(O)C#C,0.1579
CNC=[NH+]CC([O-])=O,0.2405
CC1CC(C)(O)CC=C1,0.2659
CC(C1CC1)C(C)=NO,0.2562
Cn1c(nn(c1=O)C)O,0.2496
CC1COC(C1)OC=N,0.2869
CC(CO)CCC(N)=O,0.2788
C1CCC(=O)C=CC1,0.1902
CCn1nc(c(n1)O)N,0.2076
CC1CCCC1=NO,0.2515
CC1CC(=O)CN=CO1,0.2166
CCC(C)(O)CC(C)O,0.2999
CC(O)(CCC#C)C=O,0.2153
CC1OCC(CC#C)O1,0.3085
C1CNC(=NC1)C=O,0.1707
CC(=O)C(=O)C#CC=O,0.1508
N=C1CN=C(N1)C=O,0.1586
C(=N)NC(=N)C#N,0.1952
c1nc(c(o1)CO)CO,0.2331
OC1CC1OC(=O)C=O,0.1641
O=C1CCOC1C#N,0.2162
OC1=NNN=C1OC=N,0.2178
C#CC1OCCC1C#N,0.2972
COC(C)C(OC)C#C,0.277
CC1=CCOCC(O)C1,0.2464
CCC1OC(C)CC1C,0.3199
OC1(COC1C=O)C#C,0.2104
CCNCC(=O)OCC,0.2401
CN1CC(NC1=O)C#N,0.2612
Cc1cc(c(o1)N)C=O,0.178
OCC(CO)C1CC1O,0.3086
CCC1CNC=C1C=O,0.1792
OC1=CC(=N)C=NC=C1,0.1444
Cn1c(c([nH]c1=O)O)O,0.2144
C1CC1C#CC#CC#N,0.1809
CC1=C(C)N=CC(=N)O1,0.1546
C(C#CCO)C(=O)CO,0.2271
CCC(=O)C(=O)C1CC1,0.1582
CN=C1C(=NO)CCO1,0.201
CC(CO)C1=CC=NN1,0.2584
COCCCCC(=O)N,0.279
CC(=O)C#CCO,0.2092
C1CC1(C=O)C=O,0.2156
CC(C)C(C#N)C(C)C,0.3447
CC1(O)C(O)C1(N)C#N,0.2788
CC(=N)OCC#N,0.2855
OC1CC(=O)C(O)C=C1,0.1942
C#CCNC1(CC1)C#N,0.2627
CCOc1cocc1C,0.2366
C#CC#CCCOC=O,0.2297
CCC(=O)N(C)C,0.27
COCC1CCCC1=O,0.2209
COCc1ccc(o1)N,0.2127
CC(NC=O)C#C,0.274
COC(=O)C1(CO1)C=O,0.2166
CC(C)C(=O)OC1CC1,0.2796
c1c(ncnn1)N(=O)=O,0.1427
CNC(=O)n1cccc1,0.2128
CC(C=O)C1=NC=CO1,0.2066
CC1OC=NC1C#C,0.2696
CCC1NCC(=O)C1O,0.2001
OC1COC1CC#N,0.3005
CCC1=NCCOCO1,0.2534
CCCC#CC,0.3043
[NH3+]C1CCC(C1)C([O-])=O,0.1159
N#CCCCC1CCO1,0.291
CC1(C)CCC1CC#C,0.3114
CC#CC1CCCCC1,0.305
CCCOc1ncco1,0.2458
Cc1c([nH]nc1N)C#N,0.188
CC(O)CC(CO)C#N,0.3087
Cc1cn[nH]c1COC,0.251
CCCC1(CO1)C#N,0.3019
OCC1CC(CO1)C#C,0.2975
CC1=C(CCC1)CCO,0.2519
CCCCOC(=O)C#N,0.2469
CCCCN(C=O)C=O,0.2155
CN(C=O)C1COC1,0.2632
C#Cc1ccncc1N,0.1716
CCCCC(C)(C)C,0.3724
CN(C=N)c1cn[nH]n1,0.2016
N=C1OCC=C1CC#C,0.2206
CCN1CC1CCCO,0.2989
CCOC(=O)C(=N)N,0.2124
CCC(C)C1=CC=CN1,0.2429
CCCC(C)(O)CC#N,0.3083
CCC(CC)C(O)C#N,0.3091
CCC(=O)CC(C)(C)C,0.2301
CCOCC(C=O)C#N,0.2186
c1c(c[nH]c1CCO)O,0.2284
CN(C)C(C#C)C(C)=O,0.2024
CC(C)C(O)CC(C)=O,0.2298
COCc1cnncn1,0.1657
CCN1C(C)C1(C)CO,0.2968
COC1CC1(C)OC=N,0.2711
NC1C([NH3+])C1C([O-])=O,0.2608
CC1(OCC(=N)O1)C#C,0.2831
CC(CO)C(C=O)C=O,0.1956
CC(=O)OCC(=O)C#C,0.2065
C1CN(C1)C(=O)CC#N,0.258
OCC1(COCO1)C#N,0.2885
CC1N=C(C)NC1=N,0.2306
N=COCC1=NC=CO1,0.2372
CC(C=O)N1N=CN=N1,0.2284
CC#CC(=O)C(=O)C#C,0.1522
N=C1NC(=CC1=O)C#N,0.1384
C1CC1C(C#N)(C#N)O,0.2875
CC(CC=O)OC1CC1,0.221
CCC1COCC1(C)O,0.3076
c1c(ncc(n1)F)CO,0.2052
CN1CCCOC1=O,0.2949
CCOC(=N)C#CC,0.2369
Cn1c(nc(n1)O)N,0.2425
COc1c[nH]c(n1)OC,0.2346
CC1COC(CC=O)=N1,0.2285
N=C1NC(=CO1)C#C,0.1763
OC(C#N)C1CC1O,0.2471
CC(CO)C(C)(C)O,0.3281
OC(C#C)C1CCC1=O,0.2165
CCC(C=O)C(=O)OC,0.2272
COC1C(C)C1(C)O,0.3123
C(C#N)NCC(=O)N,0.2595
Cc1[nH]cc(c(=O)n1)N,0.1867
CC(O)C(=O)NCCO,0.2756
O=CC(CC#C)C#C,0.2182
Cc1c(c(oc1O)O)N,0.2214
c1c(c(=O)nco1)F,0.2089
NCC(=O)OC(=N)C#N,0.1877
CN=C1OCC=CC1O,0.2533
CC1(C)CNCC(=N)O1,0.2511
CC1CC(C)N1C=O,0.2628
C1CC(=NO)C(=C1)C#N,0.176
COC=NC(C=O)C#N,0.2189
CNC(=NC)C(=O)N,0.2056
CCc1[nH]ccc(=O)n1,0.2068
C#CCC(=O)NC=N,0.2376
CC1=C(N)OC(=N)C=C1,0.1589
CCOC(C)CC,0.3335
c1cc(nc(=O)nc1)N,0.1621
CC1CC(O)C(CO)=C1,0.2582
OC1CCC=CC(=O)C1,0.1888
C(C#N)Oc1nnon1,0.2252
CC(C#N)C1OC1CO,0.3028
CN=c1ccnc(o1)F,0.1838
Cc1c(=O)occ(n1)O,0.1521
Cc1coc(c1N)C#C,0.1855
CC1(O)CN(C=N)C1=O,0.2184
CC(C(C)=O)C1(C)CC1,0.2258
CC1(CC1)COC(=O)N,0.3213
CC(C#C)C(=O)C1CO1,0.2117
CCCCC(C)C=O,0.2267
C1=CC(=O)N(C1=O)C=O,0.159
CCN(C)C(=O)C(C)O,0.2673
CC1=CNC(=O)C(=N)N1,0.1717
CCc1ccnc(c1)O,0.2141
CCCC(CO)OCC,0.3223
C1CC(=O)CC(=O)OC1,0.2188
CC(C)OC1CC=CC1,0.2678
CC1(CC1)OCCO,0.3374
CC#CC#CCC(=O)N,0.2245
C#CC(=O)COC(=O)N,0.2056
Cc1cc(cc(c1)N)C,0.207
COC1(CC#N)CC1O,0.2731
COCC1COC(=N)O1,0.3073
CC#CCCCOC,0.3044
C[C-]1OC(=O)C=C1C[NH3+],0.2265
CCC(C)CC1OC1C,0.3452
CC(C)C(=O)C(C)CO,0.226
Cc1c[nH]nc1N(=O)=O,0.1951
CC(=O)NC(=O)C#C,0.1986
C1C=C(CO1)CNC=O,0.2398
CC1=NC(=N)[NH+]=C(N)[N-]1,0.1943
C#CCCCCCCO,0.3165
[NH3+]C(CO)(CO)C([O-])=O,0.2618
C(COC(=O)N)C=O,0.228
CC1=CCN(C(=O)N1)C,0.2244
CN1C=CC(=N)N=N1,0.166
Cc1c(n(c(=O)o1)C)N,0.2332
COC1COC1CC#C,0.2994
CC1C(CC1=O)OC=N,0.218
C1CC(=O)CNC(=O)C1,0.2068
OCCNC1CC1C#N,0.2561
CCOC(CO)CCO,0.3175
CCCC(=O)C(=O)N,0.1785
CC(C)CCCNC=O,0.2833
CCC1CC1OC=O,0.277
CCC#CCCC#C,0.2901
CC(C)n1c(=O)[nH]nn1,0.2253
CC1=CC(=O)CCN1C,0.1827
CCOC1CCC=C1C,0.2595
CCOCC1OCCO1,0.3296
CCC1(C)COCC=C1,0.2653
COC1CCOC1C=O,0.2242
OCC(O)C(=O)NC=O,0.2201
CC(C)OCC1CC1O,0.3202
OC(C#N)C1NCC1=O,0.2225
C[NH2+]C(COC)C([O-])=O,0.2616
NC(C#N)C(O)CCO,0.2795
CN1CC(C)(C#C)C1=O,0.2649
N#CCC1CCC=C1,0.2643
